pos1,pos2,pos3,pos4,pos5,pos6,vel1,vel2,vel3,vel4,vel5,vel6,acc1,acc2,acc3,acc4,acc5,acc6,acc_filt1,acc_filt2,acc_filt3,acc_filt4,acc_filt5,acc_filt6,torque1,torque2,torque3,torque4,torque5,torque6
0.0,-1.5707968473434448,-4.76837158203125e-07,-1.5707968473434448,0.0,0.0,0.0,-2.384185791015625e-05,-4.76837158203125e-05,-4.76837158203125e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003621863228522533,-7.143672909599671e-05,0.0005203323603038542,0.00011457477828578943,-0.00013307509182795753,-0.0008409504965049058,-0.0020767347887158394,0.01625904068350792,0.007876915857195854,0.0009739351808093488,-0.0003330805047880858,-5.187132501305314e-08
0.0,-1.5707978010177612,-2.384185791015625e-06,-1.570797324180603,7.152557373046875e-07,3.814697265625e-06,0.0,-9.5367431640625e-05,-0.00019073486328125,-4.76837158203125e-05,7.152557373046875e-05,0.0003814697265625,0.0,-0.008344650455072159,-0.021457672598756982,-0.004768371688612663,0.007152557532918994,0.038146973508901304,-0.000417521778875914,-0.007316231736547257,-0.012540535242683169,-0.0048859420871144804,0.004211114641406651,0.024772133118351525,-0.006677971221506596,0.05255253240466118,0.025160662829875946,0.0029626849573105574,-0.0010469257831573486,-6.604206646443345e-06
0.0,-1.570799708366394,-7.152557373046875e-06,-1.5707987546920776,2.1457672119140625e-06,1.1444091796875e-05,0.0,-0.00019073486328125,-0.000476837158203125,-0.0001430511474609375,0.0001430511474609375,0.000762939453125,-0.0023841856222617374,-0.00834464967791608,-0.03218650590053345,-0.011920928111308685,0.010728835300177817,0.05722045493428169,-0.0004520454113110869,-0.014482975677288356,-0.025395121904293487,-0.009814759955869268,0.008512374615636878,0.049953441195449554,-0.013446973636746407,0.10563179850578308,0.049947600811719894,0.005781704559922218,-0.0020653316751122475,-1.374085604766151e-05
-4.76837158203125e-07,-1.5708023309707642,-1.5497207641601562e-05,-1.5708016157150269,5.0067901611328125e-06,2.6702880859375e-05,-4.76837158203125e-05,-0.00026226043701171875,-0.0008344650268554688,-0.000286102294921875,0.000286102294921875,0.00152587890625,-0.0011920929221531657,-0.023841858443063312,-0.040531159353207634,-0.019073486754450652,0.014305115065837988,0.07629394701780261,-0.00045923493924564663,-0.02156281781202854,-0.03794895681136155,-0.014651952150344661,0.01274991605211006,0.07449868164787904,-0.01898183301091194,0.14699363708496094,0.06931556761264801,0.00802882295101881,-0.0029021974187344313,-2.201883398811333e-05
-7.152557373046875e-07,-1.570809006690979,-2.8371810913085938e-05,-1.570806860923767,9.298324584960938e-06,4.9591064453125e-05,-2.384185791015625e-05,-0.000667572021484375,-0.0012874603271484375,-0.0005245208740234375,0.0004291534423828125,0.002288818359375,-0.0011920929221531657,-0.02741813720952281,-0.05245208857473929,-0.019073486754450652,0.014305115065837988,0.1144409205267039,-0.0004341809588616377,-0.028544001261553466,-0.05014024482214136,-0.019387190546844714,0.0169097138280388,0.0982720395181971,-0.026005998253822327,0.20304521918296814,0.09546799212694168,0.010984818451106548,-0.003958307672291994,-2.5833196559688076e-05
-1.430511474609375e-06,-1.5708171129226685,-4.7206878662109375e-05,-1.570813536643982,1.5020370483398438e-05,8.7738037109375e-05,-7.152557373046875e-05,-0.0008106231689453125,-0.0018835067749023438,-0.000667572021484375,0.00057220458984375,0.003814697265625,-0.0023841858443063315,-0.021457672598756982,-0.06437301779627094,-0.019073486754450652,0.021457672598756982,0.13351440728115455,-0.0003750172871508024,-0.035408597457386,-0.061940495299507424,-0.024018980445838497,0.02098368123488316,0.12121387205622616,-0.030857298523187637,0.2386937290430069,0.11217635869979858,0.0129341846331954,-0.0046982537023723125,-3.274378104833886e-05
-2.1457672119140625e-06,-1.5708280801773071,-7.295608520507812e-05,-1.5708225965499878,2.3603439331054688e-05,0.0001373291015625,-7.152557373046875e-05,-0.0010967254638671875,-0.002574920654296875,-0.0009059906005859375,0.000858306884765625,0.0049591064453125,0.0,-0.04410742990401791,-0.07271765470662413,-0.028610224802606214,0.025033946702280437,0.1525878656138998,-0.00028334237921339697,-0.042131435059132916,-0.0733511069013809,-0.028552551862479524,0.024968118995273163,0.14333969641453842,-0.03646175190806389,0.28219032287597656,0.13256599009037018,0.015239582397043705,-0.0055488781072199345,-3.529406967572868e-05
-2.86102294921875e-06,-1.5708450078964233,-0.00010633468627929688,-1.570834994316101,3.4332275390625e-05,0.00020599365234375,-7.152557373046875e-05,-0.0016927719116210938,-0.003337860107421875,-0.001239776611328125,0.0010728836059570312,0.006866455078125,0.0,-0.05960463500542961,-0.08225439630749286,-0.03576278100325776,0.030994410202823397,0.17166134881563727,-0.00016360517213901692,-0.048682353723573595,-0.08439734482915504,-0.03299772718424977,0.028862209850416903,0.16472884986544245,-0.043020665645599365,0.3310762047767639,0.1550760269165039,0.01785925403237343,-0.006527302786707878,-4.215658555040136e-05
-3.5762786865234375e-06,-1.570867896080017,-0.00014853477478027344,-1.57085120677948,4.9114227294921875e-05,0.0002899169921875,-7.152557373046875e-05,-0.002288818359375,-0.004220008850097656,-0.001621246337890625,0.0014781951904296875,0.008392333984375,0.0011920931441978218,-0.056028377777297626,-0.09417535839162793,-0.0381469806143303,0.03337860803753901,0.1525879224573212,-2.16789577654488e-05,-0.05503149196451298,-0.09512101875986662,-0.03736768461673286,0.032666569169926434,0.1855028261373229,-0.05338691547513008,0.41149434447288513,0.191592276096344,0.021876297891139984,-0.007983342744410038,-4.068743146490306e-05
-4.0531158447265625e-06,-1.570896029472351,-0.00020074844360351562,-1.5708712339401245,6.651878356933594e-05,0.00038909912109375,-4.76837158203125e-05,-0.0028133392333984375,-0.005221366882324219,-0.002002716064453125,0.0017404556274414062,0.009918212890625,0.0,-0.03695488747013248,-0.10490419668940833,-0.035762794325934655,0.028610235460747726,0.1907349030716515,0.0001368828533284917,-0.06115502656992401,-0.1055731326012266,-0.04167819921373394,0.036381435037391587,0.20579793325099782,-0.060494326055049896,0.46159714460372925,0.21443331241607666,0.02452637255191803,-0.00897790677845478,-3.1760915589984506e-05
-4.76837158203125e-06,-1.570926308631897,-0.0002639293670654297,-1.5708945989608765,8.702278137207031e-05,0.00051116943359375,-7.152557373046875e-05,-0.0030279159545898438,-0.006318092346191406,-0.0023365020751953125,0.0020503997802734375,0.01220703125,0.0023841862883956437,-0.08463861323804535,-0.11324884869879308,-0.047683725767912875,0.03695488747013248,0.2288818836859818,0.0003083672720531523,-0.06704011316167946,-0.11580742159752468,-0.04594681897247376,0.04000478139029753,0.2257413235303938,-0.062693752348423,0.47206974029541016,0.2195517122745514,0.025196058675646782,-0.009292389266192913,-3.0821014661341906e-05
-4.76837158203125e-06,-1.5709713697433472,-0.0003387928009033203,-1.570924162864685,0.00011181831359863281,0.0006561279296875,0.0,-0.004506111145019531,-0.0074863433837890625,-0.002956390380859375,0.00247955322265625,0.014495849609375,0.0035762781003257768,-0.09298323060847019,-0.12516973351140218,-0.05364417150488665,0.04410742990401791,0.24795528162258718,0.0004917923017104074,-0.07269070196204941,-0.12587512890548627,-0.05019239446790853,0.04353180769274138,0.24543793348414777,-0.06925804167985916,0.524042010307312,0.24303117394447327,0.027765817940235138,-0.010243217460811138,-3.1442687031812966e-05
-4.76837158203125e-06,-1.571020245552063,-0.00042700767517089844,-1.5709582567214966,0.000141143798828125,0.000827789306640625,0.0,-0.004887580871582031,-0.008821487426757812,-0.0034093856811523438,0.0029325485229492188,0.0171661376953125,-0.00715255353611816,-0.07987018115331945,-0.13470642493022536,-0.054836243776905894,0.04887578249680743,0.2670286653484113,0.0006888734426525321,-0.07813357567917271,-0.1358211205231799,-0.05443528421834563,0.04695714792983832,0.2649681561572089,-0.08118139207363129,0.6115335822105408,0.28245776891708374,0.032235562801361084,-0.011894749477505684,-2.0088151359232143e-05
-6.198883056640625e-06,-1.571081280708313,-0.0005288124084472656,-1.5709987878799438,0.00017571449279785156,0.001026153564453125,-0.0001430511474609375,-0.006103515625,-0.010180473327636719,-0.0040531158447265625,0.0034570693969726562,0.01983642578125,0.0011920931441978218,-0.07152558865186931,-0.14424327044793644,-0.060796750354088915,0.05483628463309981,0.28610235460747724,0.0009032574541475497,-0.08341951287662921,-0.1456813851283351,-0.05869740645776056,0.050279391610410555,0.28439027861118343,-0.08512572199106216,0.637560248374939,0.29356908798217773,0.033433541655540466,-0.012381136417388916,-8.928160241339356e-06
-5.9604644775390625e-06,-1.571144461631775,-0.0006458759307861328,-1.5710450410842896,0.00021600723266601562,0.001255035400390625,2.384185791015625e-05,-0.006318092346191406,-0.011706352233886719,-0.0046253204345703125,0.004029273986816406,0.02288818359375,0.008344652009384753,-0.09179117210323229,-0.15497210874571685,-0.05722047092149545,0.060796750354088915,0.3051758449146424,0.0011400002367726674,-0.08861681901185028,-0.15548184897274342,-0.06300113527337865,0.053505869019112764,0.30374265458379673,-0.08798114955425262,0.647219717502594,0.29838821291923523,0.03412066027522087,-0.012743433937430382,6.488117833214346e-06
-5.7220458984375e-06,-1.5712238550186157,-0.0007786750793457031,-1.5710970163345337,0.0002627372741699219,0.001514434814453125,2.384185791015625e-05,-0.007939338684082031,-0.013279914855957031,-0.0051975250244140625,0.004673004150390625,0.02593994140625,0.0011920922560196934,-0.09298319596953608,-0.1645087313307177,-0.06794925859312252,0.05841252054496497,0.3051756175410415,0.001405848172977075,-0.09380074786734986,-0.16523836297429917,-0.0673672228967872,0.05665530862177875,0.3230443117611351,-0.09706561267375946,0.7185899019241333,0.32998865842819214,0.0375274233520031,-0.01400196272879839,9.930609849106986e-06
-5.245208740234375e-06,-1.5713056325912476,-0.0009286403656005859,-1.5711568593978882,0.0003147125244140625,0.001804351806640625,4.76837158203125e-05,-0.008177757263183594,-0.014996528625488281,-0.005984306335449219,0.0051975250244140625,0.02899169921875,0.0011920931441978218,-0.10132791725681486,-0.17523769219707983,-0.08106233380545189,0.051260005200506345,0.3433228255289727,0.001709282548233577,-0.0990433568029257,-0.174957700397418,-0.07181277755196039,0.059756836341954174,0.34229557946539146,-0.10047252476215363,0.7296500205993652,0.33419567346572876,0.03814820572733879,-0.014321491122245789,1.920190334203653e-05
-4.76837158203125e-06,-1.571405291557312,-0.001096487045288086,-1.5712250471115112,0.00037169456481933594,0.002132415771484375,4.76837158203125e-05,-0.009965896606445312,-0.01678466796875,-0.0068187713623046875,0.005698204040527344,0.032806396484375,-0.0011920931441978218,-0.10609628983360615,-0.1847744373506624,-0.06914140236347367,0.06914140236347367,0.381469806143303,0.002059065856900887,-0.10440464184937269,-0.18463931683669943,-0.07634957669329859,0.06284569241050328,0.36148144186513337,-0.10762196779251099,0.7842190861701965,0.35791659355163574,0.04053289443254471,-0.015225697308778763,2.3292146579478867e-05
-4.5299530029296875e-06,-1.5715082883834839,-0.001283407211303711,-1.5712987184524536,0.0004374980926513672,0.002498626708984375,2.384185791015625e-05,-0.0102996826171875,-0.0186920166015625,-0.007367134094238281,0.006580352783203125,0.03662109375,-0.0035762794325934657,-0.07748605437285842,-0.1966953687926406,-0.06556512293088021,0.06675721607507802,0.381469806143303,0.002461771744755669,-0.10992408927796919,-0.19427749780715667,-0.08098209601326198,0.06595760815058493,0.3805778481167667,-0.11066007614135742,0.7927643060684204,0.3611457943916321,0.04101138561964035,-0.015547925606369972,4.044328670715913e-05
-4.76837158203125e-06,-1.57162344455719,-0.0014905929565429688,-1.5713800191879272,0.0005078315734863281,0.002902984619140625,-2.384185791015625e-05,-0.011515617370605469,-0.02071857452392578,-0.008130073547363281,0.007033348083496094,0.040435791015625,0.005960465720989109,-0.09655954468002358,-0.20265583451362973,-0.09536745153582575,0.06675721607507802,0.381469806143303,0.002920135651459145,-0.11561455922619938,-0.2038634197436363,-0.08570600928636667,0.06912315764547255,0.3995572345343405,-0.11184482276439667,0.7915008068084717,0.3601815402507782,0.040753450244665146,-0.015513541176915169,2.992611553054303e-05
-3.337860107421875e-06,-1.571745753288269,-0.0017180442810058594,-1.5714727640151978,0.0005869865417480469,0.003345489501953125,0.0001430511474609375,-0.012230873107910156,-0.022745132446289062,-0.009274482727050781,0.007915496826171875,0.04425048828125,0.009536738048157547,-0.16570082358673738,-0.21219242157150542,-0.09417528822555578,0.06794925859312252,0.41961647411893205,0.003433506338765546,-0.12146390914656156,-0.2133867398955214,-0.09050948754384681,0.07236195657069666,0.41839064520607905,-0.11844071745872498,0.8340678215026855,0.376884400844574,0.04261808097362518,-0.016297906637191772,3.202835068805143e-05
