pos1,pos2,pos3,pos4,pos5,pos6,vel1,vel2,vel3,vel4,vel5,vel6,acc1,acc2,acc3,acc4,acc5,acc6,acc_filt1,acc_filt2,acc_filt3,acc_filt4,acc_filt5,acc_filt6,torque1,torque2,torque3,torque4,torque5,torque6
0.0,-1.570797085762024,0.0,-1.5707966089248657,0.0,0.0,0.0,-4.76837158203125e-05,0.0,-2.384185791015625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022280234473458303,9.789109909909562e-05,-0.00016388496761504727,8.299723160896904e-06,5.214965573702336e-05,-0.0005729389096528694,-0.0015532557154074311,0.011268394999206066,0.004830867983400822,0.0005905881989747286,-0.0001866640232037753,9.052551831700839e-06
0.0,-1.5707985162734985,4.76837158203125e-07,-1.570797085762024,-2.384185791015625e-07,0.0,0.0,-0.0001430511474609375,4.76837158203125e-05,-4.76837158203125e-05,-2.384185791015625e-05,0.0,0.0,-0.016689300910144318,0.007152557532918994,-0.0011920929221531657,-0.0023841858443063315,0.0,-0.000406332953426009,-0.01071677699648396,0.0033581706436308376,-0.0019910820775243575,-0.0013372219883990095,-0.010338644589231562,-0.005003705620765686,0.03695264458656311,0.01577465981245041,0.0017921495018526912,-0.0005949449259787798,2.9096940124873072e-05
0.0,-1.5708023309707642,1.9073486328125e-06,-1.5707975625991821,-7.152557373046875e-07,0.0,0.0,-0.0003814697265625,0.0001430511474609375,-4.76837158203125e-05,-4.76837158203125e-05,0.0,-0.0011920928111308687,-0.021457670600355635,0.00953674248904695,-0.0035762784333926057,-0.0035762784333926057,-0.0381469699561878,-0.0005791137556500648,-0.021388561858078525,0.006824808868899775,-0.003959066290087774,-0.002686887553456196,-0.019886642537399614,-0.009931917302310467,0.07421238720417023,0.03192071616649628,0.003580891527235508,-0.0012072058161720634,6.512464460683987e-05
-2.384185791015625e-07,-1.5708080530166626,4.291534423828125e-06,-1.5707987546920776,-1.6689300537109375e-06,-7.62939453125e-06,-2.384185791015625e-05,-0.00057220458984375,0.0002384185791015625,-0.00011920928955078125,-9.5367431640625e-05,-0.000762939453125,-0.0011920929221531657,-0.03218650889813547,0.010728836299378491,-0.008344650455072159,-0.005960464610765828,-0.038146973508901304,-0.0007444489313537557,-0.03187512564644098,0.010210372084564765,-0.005880637066124926,-0.003978193230218473,-0.029149992765356396,-0.013996345922350883,0.10331875085830688,0.04434593766927719,0.004993589594960213,-0.001693558762781322,0.0001167160298791714
-4.76837158203125e-07,-1.570818305015564,7.867813110351562e-06,-1.5708009004592896,-3.337860107421875e-06,-1.52587890625e-05,-2.384185791015625e-05,-0.0010251998901367188,0.00035762786865234375,-0.00021457672119140625,-0.00016689300537109375,-0.000762939453125,-0.0023841858443063315,-0.03933906643105447,0.014305115065837988,-0.007152557532918994,-0.008344650455072159,-0.038146973508901304,-0.0009067366775457917,-0.042144836897026826,0.013498789071453078,-0.007743155656638509,-0.0051994065066938554,-0.038089170468213744,-0.019094735383987427,0.1426936239004135,0.06158338114619255,0.006926676724106073,-0.0023329383693635464,0.00018763213302008808
-1.1920928955078125e-06,-1.5708318948745728,1.3113021850585938e-05,-1.5708035230636597,-5.9604644775390625e-06,-3.0517578125e-05,-7.152557373046875e-05,-0.0013589859008789062,0.0005245208740234375,-0.00026226043701171875,-0.00026226043701171875,-0.00152587890625,-0.0023841858443063315,-0.04410743811966713,0.015497207987991153,-0.005960464610765828,-0.004768371688612663,-0.05722046026335195,-0.001072243320613204,-0.05217418279940528,0.01668324906312794,-0.009536448122304031,-0.006346359006714697,-0.046694707819489076,-0.022671910002827644,0.16787388920783997,0.07232197374105453,0.008181406185030937,-0.0027492018416523933,0.0002724211663007736
-1.9073486328125e-06,-1.5708509683609009,1.9788742065429688e-05,-1.570806860923767,-8.58306884765625e-06,-4.9591064453125e-05,-7.152557373046875e-05,-0.0019073486328125,0.000667572021484375,-0.0003337860107421875,-0.00026226043701171875,-0.0019073486328125,-0.0011920927001085923,-0.06556509850597257,0.019073483201737476,-0.011920927001085923,-0.005960463500542961,-0.03814696640347495,-0.0012491597433439813,-0.06194587086340281,0.019764640278891143,-0.011252749293544277,-0.007421580652638487,-0.054982914735707204,-0.026782404631376266,0.19853690266609192,0.08572264015674591,0.009713237173855305,-0.003243492217734456,0.00037621945375576615
-2.86102294921875e-06,-1.5708776712417603,2.8848648071289062e-05,-1.5708118677139282,-1.239776611328125e-05,-7.2479248046875e-05,-9.5367431640625e-05,-0.0026702880859375,0.0009059906005859375,-0.0005006790161132812,-0.0003814697265625,-0.002288818359375,-0.0011920927001085923,-0.07867811820716708,0.023841854002171845,-0.01668929780152029,-0.005960463500542961,-0.05722044960521243,-0.0014467324731964259,-0.07144909508592857,0.022749623416542047,-0.012887022059363219,-0.008432421720831015,-0.06298707789868023,-0.03153412789106369,0.2329670637845993,0.10071079432964325,0.011487346142530441,-0.003822676371783018,0.0004930206341668963
-3.814697265625e-06,-1.570912480354309,4.029273986816406e-05,-1.570818543434143,-1.621246337890625e-05,-0.000102996826171875,-9.5367431640625e-05,-0.0034809112548828125,0.0011444091796875,-0.000667572021484375,-0.0003814697265625,-0.0030517578125,0.0,-0.08225442694964971,0.02503395602815426,-0.015497210874571685,-0.009536745153582575,-0.0762939612286606,-0.0016736426896673928,-0.08068141622337993,0.025648866670114522,-0.014437783099829004,-0.009389304329565256,-0.07074862772180301,-0.03897181153297424,0.28964653611183167,0.12570950388908386,0.014284662902355194,-0.004744417034089565,0.0006314431084319949
-4.76837158203125e-06,-1.5709556341171265,5.435943603515625e-05,-1.5708266496658325,-2.193450927734375e-05,-0.000141143798828125,-9.5367431640625e-05,-0.004315376281738281,0.0014066696166992188,-0.0008106231689453125,-0.00057220458984375,-0.003814697265625,-0.0011920931441978218,-0.07271768179606714,0.027418142316549904,-0.011920931441978219,-0.015497210874571685,-0.0762939612286606,-0.0019361761509629765,-0.08965007690306158,0.028475511551757787,-0.01590764370744931,-0.01030496909748116,-0.07831185299477103,-0.04411068558692932,0.3249753415584564,0.14121192693710327,0.01614689826965332,-0.00533786416053772,0.0007907493272796273
-5.9604644775390625e-06,-1.5710049867630005,7.128715515136719e-05,-1.5708357095718384,-2.8848648071289062e-05,-0.000186920166015625,-0.00011920928955078125,-0.004935264587402344,0.0016927719116210938,-0.0009059906005859375,-0.0006914138793945312,-0.00457763671875,0.0,-0.10728838297780396,0.03218651489334119,-0.017881397162967327,-0.011920931441978219,-0.0762939612286606,-0.0022368415357663426,-0.09837207626636801,0.03124378801568125,-0.01730295756843228,-0.011194409871429507,-0.08572245179439661,-0.0457848496735096,0.33238089084625244,0.1443735510110855,0.016650712117552757,-0.005455277860164642,0.0009599739569239318
-6.9141387939453125e-06,-1.571069598197937,9.179115295410156e-05,-1.5708473920822144,-3.695487976074219e-05,-0.000240325927734375,-9.5367431640625e-05,-0.006461143493652344,0.0020503997802734375,-0.0011682510375976562,-0.0008106231689453125,-0.005340576171875,-0.0011920927001085923,-0.11801717731075062,0.03337859560304058,-0.02145766860195466,-0.011920927001085923,-0.11444089921042486,-0.0025739720556737546,-0.1068748097789052,0.03396781966482577,-0.018633071518185593,-0.012074214672133177,-0.09302815841505538,-0.05055318772792816,0.36916089057922363,0.16068130731582642,0.01852995902299881,-0.006020356435328722,0.0011437188368290663
-8.344650268554688e-06,-1.571142554283142,0.00011539459228515625,-1.570860743522644,-4.6253204345703125e-05,-0.000308990478515625,-0.0001430511474609375,-0.0072956085205078125,0.0023603439331054688,-0.00133514404296875,-0.0009298324584960938,-0.006866455078125,-0.008344645792137853,-0.11801713334594964,0.0357627676805908,-0.020265568352334788,-0.011920922560196934,-0.11444085657789056,-0.0029425585896057493,-0.11519772947306406,0.03666066261015962,-0.019909803317712478,-0.012960348515364987,-0.10027948716519601,-0.05905967950820923,0.4308594763278961,0.18837256729602814,0.0217810720205307,-0.007082684896886349,0.0013513790909200907
-1.0967254638671875e-05,-1.5712307691574097,0.0001430511474609375,-1.5708764791488647,-5.6743621826171875e-05,-0.000385284423828125,-0.00026226043701171875,-0.008821487426757812,0.002765655517578125,-0.0015735626220703125,-0.001049041748046875,-0.00762939453125,-0.0035762794325934657,-0.11563303498718873,0.039339073758528124,-0.021457676595560794,-0.010728838297780397,-0.0762939612286606,-0.003335939528735858,-0.12339215247826028,0.039333562548512994,-0.021146813010161258,-0.013864686683296334,-0.10752757794644857,-0.06195829063653946,0.4492104649543762,0.19628232717514038,0.022769726812839508,-0.007329057902097702,0.0015743758995085955
-1.3113021850585938e-05,-1.5713268518447876,0.00017452239990234375,-1.5708941221237183,-6.818771362304688e-05,-0.000469207763671875,-0.00021457672119140625,-0.009608268737792969,0.003147125244140625,-0.0017642974853515625,-0.0011444091796875,-0.008392333984375,0.0,-0.13351443215015604,0.04172326004692377,-0.01907349030716515,-0.009536745153582575,-0.1144409418429909,-0.003747310696312311,-0.13151705507553982,0.041995500888822514,-0.022358244570937758,-0.01479155633610791,-0.11481722852202303,-0.06405319273471832,0.4559810161590576,0.1999673843383789,0.023439377546310425,-0.007490654941648245,0.0018152273260056973
-1.5735626220703125e-05,-1.5714417695999146,0.0002105236053466797,-1.5709136724472046,-8.058547973632812e-05,-0.000568389892578125,-0.00026226043701171875,-0.011491775512695312,0.0036001205444335938,-0.0019550323486328125,-0.001239776611328125,-0.009918212890625,-0.004768369024078773,-0.13947479395430412,0.04529950572874835,-0.022649752864374175,-0.01430510707223632,-0.13351433267420565,-0.004170369120707869,-0.13963241155579556,0.04465310556343993,-0.02355684637128229,-0.015735754656799068,-0.12217856281064224,-0.07059380412101746,0.5064001083374023,0.22274886071681976,0.02606998011469841,-0.008289795368909836,0.0020630648359656334
-1.8835067749023438e-05,-1.5715657472610474,0.0002510547637939453,-1.570935845375061,-9.489059448242188e-05,-0.00067901611328125,-0.00030994415283203125,-0.01239776611328125,0.0040531158447265625,-0.0022172927856445312,-0.001430511474609375,-0.0110626220703125,-0.004768372576791287,-0.14901164302472775,0.047683725767912875,-0.03099442174914337,-0.022649769739758616,-0.1144409418429909,-0.004599595983743763,-0.14779264179419993,0.047310810993393834,-0.024752397767353898,-0.016683091840993126,-0.1296225828025186,-0.07302413880825043,0.5140458941459656,0.2264220416545868,0.026771288365125656,-0.008424991741776466,0.0023300168104469776
-2.2411346435546875e-05,-1.571710467338562,0.00029659271240234375,-1.570961594581604,-0.00011181831359863281,-0.00080108642578125,-0.00035762786865234375,-0.014472007751464844,0.004553794860839844,-0.002574920654296875,-0.0016927719116210938,-0.01220703125,-0.0071525588651869315,-0.1573562950341125,0.05006791205630852,-0.022649769739758616,-0.013113024586176041,-0.13351443215015604,-0.0050309848357710865,-0.15604072365842184,0.049971007135130516,-0.02595069654022812,-0.01761328122371003,-0.1371413667889808,-0.0781715139746666,0.5522741079330444,0.2440226972103119,0.028768418356776237,-0.008985811844468117,0.0026082259137183428
-2.6941299438476562e-05,-1.5718659162521362,0.000347137451171875,-1.5709882974624634,-0.00012874603271484375,-0.00093841552734375,-0.00045299530029296875,-0.015544891357421875,0.005054473876953125,-0.0026702880859375,-0.0016927719116210938,-0.01373291015625,-0.009536745153582575,-0.140666991015343,0.05006791205630852,-0.015497210874571685,-0.017881397162967327,-0.1525879224573212,-0.005463055077614971,-0.1644025340643135,0.05263400558803142,-0.027152594054487948,-0.018503862030309404,-0.14471132660622887,-0.08042590320110321,0.5586961507797241,0.2477394938468933,0.029496710747480392,-0.009149743244051933,0.0029104568529874086
