pos1,pos2,pos3,pos4,pos5,pos6,vel1,vel2,vel3,vel4,vel5,vel6,acc1,acc2,acc3,acc4,acc5,acc6,acc_filt1,acc_filt2,acc_filt3,acc_filt4,acc_filt5,acc_filt6,torque1,torque2,torque3,torque4,torque5,torque6
0.0,-1.5708175897598267,1.4543533325195312e-05,-1.5708118677139282,4.0531158447265625e-06,0.0,0.0,-0.00152587890625,0.00095367431640625,-0.0010013580322265625,0.00030994415283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028626798052451547,-1.9139158148615644e-05,-0.00012577493504466265,-1.0236659324497127e-05,-0.0002676653039144542,0.0008559767590906064,-0.01885830983519554,0.13583892583847046,0.060555458068847656,0.00703300628811121,-0.0025387671776115894,0.00016334938118234277
0.0,-1.570832371711731,2.4080276489257812e-05,-1.5708214044570923,8.344650268554688e-06,0.0,0.0,-0.0014781951904296875,0.00095367431640625,-0.00095367431640625,0.0004291534423828125,0.0,-0.0023841858443063315,0.009536743377225326,-0.0023841858443063315,0.008344650455072159,0.013113022143684823,0.0,-0.0005993835523934808,0.008364661467607308,-0.00017718843724720632,0.004049997405593954,0.006838822435020768,0.0026733535349755706,-0.0010479693301022053,0.004457557108253241,0.0026949597522616386,0.00047489788266830146,-0.00018276010814588517,0.00016427680384367704
-4.76837158203125e-07,-1.5708457231521606,3.314018249511719e-05,-1.5708297491073608,1.4066696166992188e-05,0.0,-4.76837158203125e-05,-0.00133514404296875,0.0009059906005859375,-0.0008344650268554688,0.00057220458984375,0.0,-0.0023841856222617374,0.014305113733570423,-0.0023841856222617374,0.010728835300177817,0.01788139216696303,0.0,-0.0014806827117614437,0.016629576614577535,-0.00019857892208632305,0.008016967554284167,0.013813497229870353,0.004427943765093693,0.008546918630599976,-0.06741349399089813,-0.028901662677526474,-0.0031056131701916456,0.0010678234975785017,0.00013900357589591295
-9.5367431640625e-07,-1.5708576440811157,4.220008850097656e-05,-1.570837140083313,2.193450927734375e-05,0.0,-4.76837158203125e-05,-0.0011920928955078125,0.0009059906005859375,-0.0007390975952148438,0.0007867813110351562,0.0,-0.0023841858443063315,0.026226044287369646,-0.0023841858443063315,0.015497207987991153,0.022649765520910147,0.0,-0.0023468333377352404,0.0247286987293861,-0.00015597831270851943,0.011834550362591248,0.020598570354224716,0.006078091165826016,0.013868212699890137,-0.10675586760044098,-0.046049319207668304,-0.005074933171272278,0.0017314865253865719,9.845857857726514e-05
-1.9073486328125e-06,-1.5708657503128052,5.078315734863281e-05,-1.5708423852920532,3.218650817871094e-05,0.0,-9.5367431640625e-05,-0.0008106231689453125,0.000858306884765625,-0.0005245208740234375,0.0010251998901367188,0.0,-0.0011920929221531657,0.03218650889813547,-0.0011920929221531657,0.017881393832297487,0.02980232305382914,0.0,-0.0031889890260940524,0.03262206491697293,-2.1601951725734577e-05,0.015461500063850029,0.027157612729976424,0.007583578640662612,0.018815256655216217,-0.1459057778120041,-0.06339030712842941,-0.007055987603962421,0.0023680394515395164,4.245143281877972e-05
-2.6226043701171875e-06,-1.5708712339401245,5.9604644775390625e-05,-1.5708461999893188,4.601478576660156e-05,0.0,-7.152557373046875e-05,-0.0005483627319335938,0.0008821487426757812,-0.0003814697265625,0.0013828277587890625,0.0,-0.0011920929221531657,0.033378601820288636,0.0011920929221531657,0.015497207987991153,0.033378601820288636,0.038146973508901304,-0.003999078926597402,0.040276283217790046,0.00022417810499303372,0.01887330602908881,0.033476280782441546,0.008915233438131633,0.021732147783041,-0.16708806157112122,-0.0725303441286087,-0.008155157789587975,0.002698875032365322,-2.2379510483006015e-05
-3.814697265625e-06,-1.5708726644515991,6.842613220214844e-05,-1.5708483457565308,6.29425048828125e-05,7.62939453125e-06,-0.00011920928955078125,-0.0001430511474609375,0.0008821487426757812,-0.00021457672119140625,0.0016927719116210938,0.000762939453125,-0.005960463500542961,0.05125998610466946,0.0,0.023841854002171845,0.03933905910358354,0.03814696640347495,-0.004768954144147803,0.04766482494305128,0.0005924827141381544,0.02206156343893434,0.03956021944546001,0.010066350233269305,0.025096457451581955,-0.19325578212738037,-0.08412566781044006,-0.009504382498562336,0.0030979402363300323,-0.0001010703417705372
-5.7220458984375e-06,-1.570867896080017,7.724761962890625e-05,-1.5708473920822144,8.463859558105469e-05,1.52587890625e-05,-0.00019073486328125,0.000476837158203125,0.0008821487426757812,9.5367431640625e-05,0.0021696090698242188,0.000762939453125,-0.005960463500542961,0.061988820405646794,0.0,0.02741813210249762,0.04410742990401791,0.0,-0.005490586405194582,0.05476948045481047,0.001086558371247511,0.025031981140399645,0.04543122509908195,0.011059002401304141,0.029094094410538673,-0.22315624356269836,-0.09725697338581085,-0.01108882948756218,0.003575547132641077,-0.00018723151879385114
-8.106231689453125e-06,-1.5708569288253784,8.606910705566406e-05,-1.570844054222107,0.00011038780212402344,2.288818359375e-05,-0.0002384185791015625,0.0010967254638671875,0.0008821487426757812,0.0003337860107421875,0.002574920654296875,0.000762939453125,-0.0071525588651869315,0.06318093664248456,0.0011920931441978218,0.026226049172352082,0.0488758189121107,0.0,-0.0061572656430032595,0.06158243037370839,0.0017028783312987572,0.02780186998753305,0.051122767827779234,0.011938152181069604,0.03569542616605759,-0.27472472190856934,-0.1201026439666748,-0.013661330565810204,0.004379797726869583,-0.00028957295580767095
-1.1444091796875e-05,-1.570839524269104,9.512901306152344e-05,-1.5708378553390503,0.0001418590545654297,3.0517578125e-05,-0.0003337860107421875,0.0017404556274414062,0.0009059906005859375,0.0006198883056640625,0.003147125244140625,0.000762939453125,-0.0071525588651869315,0.051260005200506345,0.0035762794325934657,0.027418142316549904,0.060796750354088915,0.0,-0.006765062966596567,0.06810723771280609,0.0024326352489138442,0.030397212777100578,0.056675784988036326,0.012754738343212235,0.040067143738269806,-0.3058352768421173,-0.1338280886411667,-0.015336343087255955,0.004867117386311293,-0.0004074539174325764
